"lineID";"day";"adFlag";"availability";"competitorPrice";"order";"price";"revenue";"pid";"manufacturer";"group";"content";"unit";"pharmForm";"genericProduct";"salesIndex";"category";"campaignIndex";"rrp";"quantity"
99072;5;1;1;4,16;1;4,9;4,9;6619;84;"10OZ03OI";"24";"ST";"KTA";0;40;"5";"MISSING";7,04;1
99252;5;0;1;11,87;0;14,15;0;3523;92;"2FOZ";"30";"G";"GEL";0;40;"90";"MISSING";15,29;0
99306;5;1;1;18,13;1;20,85;20,85;3969;556;"19OS28";"80";"ST";"KAP";0;40;"9";"MISSING";26,07;1
100008;5;1;1;24,14;0;24,14;0;19943;98;"22OH";"200";"ML";"GEL";0;53;"111";"A";32,95;0
100017;5;1;1;9,85;1;10,95;10,95;21002;250;"18OZ0FIO";"100";"G";"CRE";0;40;"25";"MISSING";15,39;1
100025;5;0;1;2,75;1;3,18;3,18;6852;65;"13OX06";"150";"ML";"LOT";0;53;"76";"MISSING";2,76;1
100109;5;1;1;3,03;1;3,58;3,58;3856;84;"13OK0FOK";"20";"G";"SAL";0;40;"90";"MISSING";5,62;1
100198;5;1;1;15,38;1;15,35;15,35;8829;176;"13OI00ZO";"100";"G";"PST";0;40;"90";"MISSING";23,44;1
100223;5;0;1;6,36;0;6,55;0;6208;1;"2FOI";"200";"ST";"TAB";0;40;"173";"MISSING";9,19;0
100233;5;0;1;8,46;0;6,55;0;12162;18;"18OZ00IS";"150";"G";"GEL";0;40;"25";"MISSING";15,17;0
100392;5;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
100705;5;0;1;10,18;0;8,09;0;16995;90;"22OI2";"400";"ML";"SCH";0;53;"24";"MISSING";12,03;0
100888;5;0;1;14,19;1;14,25;14,25;16960;89;"22OI3";"75";"ML";"CRE";0;53;"38";"MISSING";18,27;1
101022;5;0;1;41,3;0;50,55;0;15161;123;"10IZ22KO";"10X100";"ST";"TMR";0;40;"71";"MISSING";60,27;0
101323;5;1;1;0;1;18,32;18,32;21348;58;"12OS2F";"90";"ST";"FTA";0;40;"4";"MISSING";36,63;1
101359;5;0;1;20,17;0;26,38;0;8635;90;"20OI3";"250";"ST";"PFL";0;53;"12";"MISSING";22,86;0
101461;5;0;1;1,39;1;1,97;1,97;1996;52;"1COI00OT";"10";"ML";"NTR";1;40;"101";"B";2,13;1
101509;5;1;1;4,38;0;4,68;0;7403;328;"18OI0EOI";"50";"ST";"FTA";1;40;"66";"MISSING";9,91;0
101550;5;0;1;5,48;0;5,45;0;10894;133;"1DOIF0ZO";"10";"ML";"ATR";0;53;"137";"MISSING";9,08;0
101564;5;0;1;6,04;0;5,14;0;20185;79;"22OI5";"150";"ML";"BAD";0;53;"103";"MISSING";6,55;0
101673;5;1;1;17,38;1;21,95;43,9;9513;166;"1DOIF0ZO";"2X10";"ML";"ATR";0;53;"39";"MISSING";28,55;2
101731;5;0;1;1,08;1;1,3;1,3;3254;328;"10OT30OK";"10";"ST";"HKP";1;40;"152";"MISSING";2,6;1
101989;5;0;1;10,21;0;11,65;0;12280;7;"22OI3";"50";"ML";"CRE";0;53;"8";"MISSING";12,6;0
102017;5;0;1;8,43;1;11,14;11,14;21012;159;"22OJ";"100";"ML";"SPR";0;53;"331";"MISSING";12,04;1
102084;5;0;1;7,27;0;11,5;0;1572;311;"20OI3";"1";"ST";"PFL";0;53;"12";"MISSING";9,97;0
102181;5;1;1;11,84;1;14,25;14,25;16441;4;"10OJ01OZ";"100";"ST";"TMR";0;40;"73";"MISSING";19,78;1
102433;5;0;2;8,24;0;9,09;0;3033;33;"19OZ1ESI";"24";"ST";"KAP";0;40;"292";"B";9,97;0
102455;5;1;2;7,68;1;8,75;8,75;4070;52;"13OH00IK";"50";"G";"GEL";0;40;"46";"A";12,6;1
102538;5;0;1;17,71;0;15,5;0;16063;257;"22OI3";"200";"ML";"CRE";0;53;"95";"MISSING";19,69;0
103010;5;0;1;7,87;0;9,11;0;16648;61;"21OKG";"250";"G";"";0;53;"73";"MISSING";9,85;0
103082;5;0;1;2,51;1;2,37;2,37;9259;18;"10OT30OK";"10";"ST";"TAB";1;40;"152";"MISSING";4,98;1
103085;5;1;1;2,62;1;2,7;10,8;2491;82;"1COI00OT";"15";"ML";"NAS";1;40;"66";"MISSING";5,47;4
103159;5;0;2;7,69;1;7,01;7,01;20605;84;"10OK0FIK";"20";"ST";"GRA";0;53;"11";"MISSING";8,4;1
103166;5;1;1;2,62;0;2,7;0;2491;82;"1COI00OT";"15";"ML";"NAS";1;40;"66";"MISSING";5,47;0
103203;5;0;1;20,54;0;18,64;0;3358;515;"20OHK";"200";"ST";"LAN";0;53;"201";"MISSING";26,03;0
103210;5;1;1;8,97;1;10,95;10,95;11569;123;"10IZ22KO";"200";"ST";"TMR";0;40;"71";"MISSING";15,5;1
103435;5;0;1;5,78;0;5,25;0;8952;60;"22OI7";"30";"ML";"";0;53;"40";"MISSING";5,78;0
103491;5;0;1;20,39;0;18,92;0;21353;98;"22OH";"150";"ML";"LOT";0;53;"123";"MISSING";27,45;0
103697;5;1;1;5,67;0;6,33;0;3853;84;"13OK0FOK";"50";"G";"SAL";0;40;"90";"A";9,58;0
103754;5;0;1;3,95;0;3,8;0;14952;38;"20OHK";"24";"ST";"LAN";0;53;"201";"MISSING";4,5;0
103772;5;0;1;11,87;0;14,15;0;3523;92;"2FOZ";"30";"G";"GEL";0;40;"90";"MISSING";15,29;0
103844;5;0;1;7,59;0;5,78;0;588;203;"19OI1FOI";"100";"ML";"SPR";0;53;"14";"MISSING";7,99;0
103861;5;0;1;20,24;0;17,27;0;11076;205;"21OK0";"80";"ST";"KAP";0;53;"230";"MISSING";21,95;0
103941;5;1;1;5,67;1;6,33;6,33;3853;84;"13OK0FOK";"50";"G";"SAL";0;40;"90";"A";9,58;1
103942;5;1;1;5,48;1;6,55;6,55;7593;318;"10OI00KO";"25";"G";"GEL";0;40;"361";"MISSING";10,35;1
104048;5;0;1;3,29;1;3,05;9,15;11304;159;"21OK3";"10X10";"G";"PUL";0;53;"3";"MISSING";3,29;3
104095;5;0;2;13,96;1;14,75;14,75;11850;777;"22OZG";"10";"ML";"GEL";0;53;"MISSING";"MISSING";17,31;1
104395;5;0;1;19,29;0;19,72;0;352;141;"18OI0EOI";"50";"ST";"WKA";1;40;"50";"MISSING";25,46;0
104449;5;1;1;8,78;1;9,85;9,85;20912;52;"13OT00OZ";"30";"G";"CRE";0;40;"90";"MISSING";14,27;1
104852;5;1;1;87,14;0;92,35;0;5838;417;"10II62";"300";"ST";"KAP";0;40;"75";"MISSING";117,69;0
105019;5;0;1;6,26;0;6,36;0;7925;472;"13OJ11OK";"2";"G";"CRE";0;40;"161";"MISSING";6,88;0
105084;5;0;1;13,11;0;10,95;0;21416;303;"21OK2";"450";"ST";"TAB";0;53;"228";"MISSING";15,24;0
105163;5;0;1;5,48;0;5,45;0;15273;219;"22OIE";"100";"ML";"CRE";0;53;"84";"MISSING";7,48;0
105207;5;0;1;23,72;1;27,16;54,32;467;3;"1DOIF0ZO";"60X0.3";"ML";"EDP";0;53;"39";"MISSING";29,65;2
105626;5;0;1;17,04;1;16,6;33,2;814;250;"21OKG";"30";"ST";"TAB";0;53;"150";"MISSING";27,49;2
105972;5;0;1;48,94;1;57,15;57,15;12013;200;"21OKG";"84";"ST";"KAP";0;53;"115";"MISSING";69,85;1
106096;5;0;1;15,28;1;13,43;13,43;20843;354;"21OK3";"120";"ST";"KAP";0;53;"27";"MISSING";21,99;1
106155;5;0;1;16,48;0;15,32;0;12024;219;"22OI3";"500";"ML";"LOT";0;53;"95";"MISSING";21,39;0
106158;5;0;1;8,69;0;10,95;0;5738;84;"2G";"2";"ST";"TAB";0;44;"289";"MISSING";13,42;0
106313;5;0;1;4,93;1;5,67;5,67;14528;418;"22OI5";"50";"ML";"";0;53;"221";"MISSING";6,38;1
106872;5;0;1;16,05;1;15,86;15,86;13001;645;"21OI0";"8X55";"G";"PUL";0;53;"218";"MISSING";23,34;1
106955;5;0;1;5,56;0;5,36;0;7744;4;"12OI20OI";"15";"ML";"LOE";1;40;"232";"MISSING";7,72;0
107026;5;0;2;10,73;0;11,18;0;4897;227;"21OKF";"250";"ML";"FLU";0;52;"44";"MISSING";12,32;0
107307;5;0;1;5,86;0;7,65;0;8453;32;"1COZ00ZO";"15";"ML";"DOS";0;40;"138";"B";10,97;0
107341;5;1;1;5,69;1;6,55;6,55;3030;250;"10II22OS";"100";"ST";"TAB";0;40;"291";"MISSING";8,66;1
107467;5;0;1;46,52;0;52,75;0;3446;487;"2G";"6";"ST";"AMP";0;44;"21";"MISSING";74,67;0
108576;5;0;1;32,98;0;32,33;0;17316;76;"13OI0EIH";"6.6";"ML";"";0;40;"221";"MISSING";46,15;0
108611;5;0;1;4,93;1;5,45;10,9;20514;36;"21OJ0";"50";"G";"PAS";0;53;"236";"MISSING";8,2;2
108785;5;1;1;8,97;1;10,95;10,95;11569;123;"10IZ22KO";"200";"ST";"TMR";0;40;"71";"MISSING";15,5;1
108858;5;0;1;7,4;0;10,14;0;8656;513;"22OI2";"20";"ST";"KOM";0;53;"158";"MISSING";10,97;0
108982;5;0;1;5,64;0;3,8;0;4526;18;"1COJ0EOT";"75";"ML";"SAF";0;40;"101";"C";7,05;0
109011;5;0;1;30,69;0;30,51;0;21291;798;"2FOI";"20";"ST";"Tab";0;44;"88";"MISSING";32,99;0
109189;5;0;2;20,78;1;17,22;17,22;20321;261;"22OI3";"30";"ML";"Cre";0;53;"281";"MISSING";21,89;1
109340;5;0;1;7,1;0;6,57;0;18007;329;"21OKG";"40";"ST";"KAP";0;53;"267";"MISSING";7,1;0
109362;5;1;1;7,13;0;8,2;0;1247;84;"10OK0F";"20";"ML";"FLU";0;40;"48";"MISSING";11,5;0
109392;5;0;1;7,03;0;7,1;0;5682;352;"22OI3";"20";"G";"PUD";0;53;"251";"MISSING";8,91;0
109561;5;0;1;14,79;0;15,35;0;15660;121;"13II0F";"1.5";"ML";"STI";0;53;"20";"A";20,85;0
109606;5;0;1;8,77;0;7,65;0;8692;132;"1DOZ32";"10";"ML";"SPR";0;53;"224";"MISSING";10,97;0
109781;5;1;1;8,78;0;9,85;0;20912;52;"13OT00OZ";"30";"G";"CRE";0;40;"90";"MISSING";14,27;0
110290;5;0;1;1,22;0;2,01;0;11632;105;"1COI00OT";"10";"ML";"NTR";1;40;"101";"C";2,18;0
110366;5;0;1;6,49;0;4,9;0;12173;64;"22OI5";"100";"ML";"CRE";0;53;"203";"MISSING";6,15;0
110444;5;0;1;6,58;0;7;0;13679;609;"21OI0";"430";"G";"PUL";0;53;"381";"MISSING";8,47;0
110460;5;0;1;15,36;0;13,48;0;20357;176;"22OH";"75";"ML";"CRE";0;53;"111";"A";19,2;0
110519;5;0;1;20,34;1;21,95;21,95;3669;71;"19OTF";"100";"ST";"FTA";0;40;"9";"MISSING";29,57;1
110623;5;0;1;7,25;0;8,62;0;12197;52;"1COI0FIO";"20X5";"ML";"EDP";0;53;"117";"MISSING";9,33;0
110643;5;0;1;17,04;0;16,6;0;814;250;"21OKG";"30";"ST";"TAB";0;53;"150";"MISSING";27,49;0
110753;5;0;1;32,54;0;28,63;0;422;110;"10IZ22OQ";"200";"ST";"TAB";0;40;"71";"MISSING";44,55;0
110850;5;0;1;43,88;0;43,95;0;1132;296;"21OKG";"60";"ST";"DRA";0;53;"61";"MISSING";58,08;0
111570;5;1;1;15,05;0;15,35;0;4531;18;"1COJ0EOT";"100";"ST";"FTA";1;40;"92";"C";34,44;0
111615;5;1;2;10,64;0;12,04;0;1264;18;"1COS21OI";"40";"ST";"BTA";1;40;"18";"B";21,99;0
111650;5;0;1;0;1;16,43;16,43;21547;125;"10II50OS";"100";"ST";"TAB";0;52;"MISSING";"MISSING";22,04;1
111863;6;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
111925;6;1;1;15,82;1;18,64;18,64;9626;17;"2FOI";"100";"ST";"TAB";0;40;"9";"MISSING";24,65;1
111950;6;0;1;3,84;1;3,58;3,58;15216;89;"20OI3";"1";"ST";"PFL";0;53;"12";"MISSING";4,75;1
112016;6;0;1;3,23;0;3,25;0;16617;328;"19OZ10OI";"100";"ST";"TAB";1;40;"50";"MISSING";5,78;0
112064;6;0;1;3,84;0;3,8;0;15356;176;"10OT20";"10";"ST";"PUL";0;40;"101";"MISSING";5,45;0
112091;6;0;1;13,17;0;14,25;0;20375;7;"22OI3";"100";"ML";"BAL";0;53;"363";"MISSING";16,47;0
112308;6;1;1;26,35;1;30,75;30,75;17395;18;"10OX01OI";"84";"ST";"HKP";0;40;"300";"MISSING";52,69;1
112442;6;0;1;0;0;5,65;0;7720;33;"10OK11OI";"20";"ST";"DRA";0;40;"11";"MISSING";6,22;0
112556;6;0;2;4,16;0;1,97;0;5041;103;"20OH3";"100";"ST";"KAN";0;53;"87";"MISSING";4,18;0
112699;6;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
112712;6;1;1;4,83;0;6;0;15491;65;"13OX06ST";"50";"ML";"LOE";0;52;"121";"A";7,03;0
112795;6;0;1;13,63;1;8,75;8,75;20774;37;"21OI2";"4X125";"ML";"FLU";0;53;"68";"MISSING";18,66;1
112836;6;1;1;0;0;6,55;0;22022;363;"2G";"12";"G";"GLO";0;52;"289";"MISSING";8,91;0
113014;6;0;2;4,48;0;5,6;0;6033;223;"1DOI4FOT";"10X0.3";"ML";"ATR";0;40;"130";"MISSING";6,36;0
113080;6;1;1;5,81;1;6,55;6,55;4175;262;"1COZ0F";"20";"ST";"LUT";0;53;"138";"B";8,75;1
113220;6;0;1;7,13;0;6,55;0;10733;176;"19OZ1EOI";"10";"ST";"PUL";0;40;"277";"B";9,15;0
113265;6;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
113302;6;0;1;9,66;1;8,75;8,75;14346;133;"10OI03II";"100";"ML";"FLA";0;53;"143";"MISSING";12,09;1
113410;6;1;1;4,53;1;5,45;10,9;6134;79;"18OI0EOI";"12";"ST";"";1;40;"351";"B";7,66;2
113484;6;1;1;23,41;0;26,35;0;1655;371;"2G";"3";"ST";"LOE";0;44;"140";"MISSING";35,38;0
113589;6;1;1;41,68;1;43,95;43,95;10259;156;"19OJ3FOZ";"60";"ST";"FTA";0;40;"163";"MISSING";59,35;1
113813;6;0;3;31,01;0;43,08;0;6276;18;"14OH2F";"120";"ST";"FTA";0;40;"100";"MISSING";46,56;0
114059;6;0;1;13,3;0;13,14;0;2279;429;"22OS";"250";"ML";"LOE";0;53;"156";"MISSING";13,75;0
114078;6;0;1;8,35;1;6,55;52,4;13922;47;"21OI2";"4X200";"ML";"LOE";0;53;"66";"MISSING";18,48;8
114216;6;0;1;10,55;0;9,85;0;17921;555;"20OHG";"1";"ST";"PFL";0;53;"146";"MISSING";12,04;0
114276;6;1;1;8,79;1;7,65;22,95;16789;22;"23";"125";"G";"TAB";0;53;"120";"MISSING";10,77;3
114516;6;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
114875;6;0;1;25,28;0;28,55;0;2871;89;"22OI3";"6X5";"ML";"KON";0;53;"54";"MISSING";37,05;0
115119;6;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
116048;6;0;1;31,26;0;45,74;0;20601;51;"21OKG";"120";"ST";"KAP";0;53;"269";"MISSING";49,45;0
116117;6;1;1;13,08;1;13,14;13,14;11624;351;"14OZ2F";"60";"ST";"FTA";0;40;"61";"MISSING";19,02;1
116286;6;0;1;7,67;1;9,31;9,31;20859;176;"13OT00OZ";"30";"G";"CRE";0;40;"46";"MISSING";10,96;1
116376;6;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
116723;6;1;1;10,55;0;12,04;0;6713;255;"2FOI";"100";"ST";"TAB";0;40;"132";"B";17,31;0
116819;6;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
116953;6;1;1;3,35;1;3,03;6,06;11756;153;"20OH4";"1";"ST";"KOM";0;53;"66";"MISSING";6;2
117070;6;1;1;12,42;1;15,35;15,35;5300;52;"13OH00IK";"100";"G";"GEL";0;40;"333";"A";21,58;1
117365;6;0;1;0;1;1,93;3,86;14139;776;"20OHE";"1";"ST";"";0;53;"215";"MISSING";2,6;2
117645;6;0;1;9,12;0;8,2;0;21264;18;"10IZ22IO";"40";"ST";"BTA";0;40;"71";"MISSING";13,99;0
117654;6;1;1;21,84;1;26,35;26,35;12310;156;"19OS1F";"56";"ST";"WKA";0;40;"9";"MISSING";37,12;1
117688;6;1;1;4,36;0;4,35;0;4120;105;"10OT30OK";"6";"ST";"TAE";1;40;"152";"MISSING";6,68;0
117732;6;0;1;17,05;1;13,14;13,14;16397;83;"22OI2";"150";"ML";"SCH";0;53;"24";"MISSING";17,05;1
117842;6;0;1;2,96;0;4,96;0;1799;82;"18OI0EOI";"100";"ML";"SAF";0;40;"101";"B";5,37;0
117946;6;0;1;9,34;0;8,75;0;14725;79;"24OZ";"50";"ML";"GEL";0;53;"16";"MISSING";10,99;0
118035;6;0;1;10,99;1;10,39;10,39;1796;102;"13OT00OZ";"50";"ML";"EMU";0;40;"46";"A";14,25;1
118475;6;0;1;3,18;0;4,47;0;8862;24;"13OI02OI";"30";"ML";"SPR";0;40;"72";"MISSING";4,83;0
118494;6;1;1;25,06;0;25,19;0;17226;84;"1EOH20OZ";"50";"ST";"TTR";0;53;"99";"MISSING";32,99;0
118543;6;0;1;6,05;1;7,43;7,43;2676;193;"2FOI";"200";"ST";"TAB";0;40;"178";"MISSING";8,18;1
118630;6;1;1;13,51;0;16,45;0;1248;84;"10OK0F";"50";"ML";"FLU";0;40;"48";"MISSING";22,44;0
118645;6;0;1;14,29;0;16,18;0;12631;83;"22OH";"100";"ML";"MIL";0;53;"279";"A";17,49;0
118714;6;1;1;30,23;0;36,25;0;7286;82;"18OI0F";"200";"ST";"FTA";0;40;"27";"MISSING";52,91;0
118740;6;1;1;7,13;1;8,2;8,2;1247;84;"10OK0F";"20";"ML";"FLU";0;40;"48";"MISSING";11,5;1
118750;6;1;1;14,61;0;16,45;0;5784;105;"18OI0EOI";"50";"ST";"FTA";1;40;"333";"MISSING";23,57;0
118830;6;1;1;4,16;0;4,9;0;7413;4;"19OZ1ESI";"20";"ST";"TAB";0;40;"50";"MISSING";7,67;0
118908;6;1;1;9,88;0;12,04;0;9623;84;"19OZ10SI";"20";"ST";"GSE";0;40;"277";"B";16,49;0
118919;6;0;1;6,36;1;8,17;8,17;17343;84;"18OI0EOI";"20";"ST";"FTA";1;40;"50";"MISSING";9,62;1
118982;6;1;1;10,11;0;10,95;0;2148;37;"1COZ00OK";"48";"ST";"LUT";0;40;"138";"B";17,27;0
119128;6;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
119200;6;0;2;3,48;0;4,02;0;13264;198;"2FOI";"100";"ST";"TAB";0;40;"383";"MISSING";4,35;0
119246;6;1;1;10,77;1;10,95;32,85;19249;184;"20OZ1";"20";"ST";"";0;53;"107";"MISSING";13,19;3
119277;6;1;1;28,38;0;32,95;0;10247;105;"19OT10OI";"1";"ST";"SPR";0;40;"98";"MISSING";43,95;0
119336;6;0;1;8,79;0;12,04;0;19845;82;"18OZ00IS";"2X100";"G";"GEL";0;40;"25";"MISSING";19,77;0
119380;6;1;1;5,67;0;6,33;0;3853;84;"13OK0FOK";"50";"G";"SAL";0;40;"90";"A";9,58;0
119429;6;0;3;7,03;0;7,56;0;11067;213;"22OI3";"50";"ML";"SAL";0;53;"121";"MISSING";8,8;0
119652;6;0;1;10,77;0;9,85;0;10717;18;"1DOI4FOI";"50";"ST";"ATR";0;40;"130";"C";16,45;0
119681;6;0;1;3,91;0;4,35;0;6159;176;"10OT20";"10";"ST";"PUL";0;40;"101";"MISSING";5,45;0
119774;6;0;1;18,25;0;18,64;0;19315;351;"1COSF";"60";"ST";"TAB";0;40;"213";"MISSING";27,47;0
119798;6;1;1;7,03;0;7,65;0;19469;213;"13II0F";"25";"G";"SAL";0;40;"210";"MISSING";12,08;0
119805;6;0;1;1,26;1;1,59;7,95;9262;24;"1COI00OT";"10";"ML";"NAS";1;40;"132";"MISSING";2,62;5
119812;6;1;1;7,69;0;7,65;0;4530;18;"1COJ0EOT";"50";"ST";"FTA";1;40;"92";"C";18,58;0
119842;6;0;1;13,09;0;13,09;0;20117;677;"22OI5";"50";"ML";"BAL";0;53;"103";"MISSING";13,09;0
119972;6;1;1;6,92;0;8,2;0;5453;52;"19OZ22OZ";"2";"ST";"FTA";0;40;"204";"MISSING";11,44;0
120392;6;0;1;4,94;0;3,63;0;17264;135;"20OI0";"100";"ST";"KOM";0;53;"158";"MISSING";9,66;0
120422;6;0;3;0;0;2,79;0;18487;16;"22OI5";"1";"ST";"PFL";0;53;"20";"MISSING";3,03;0
120679;6;1;1;7,13;0;7,65;0;4121;105;"10OT30OK";"12";"ST";"TAE";1;40;"152";"MISSING";11,53;0
120899;6;1;1;25,4;0;27,45;0;4684;239;"10OX01";"48";"ST";"TAB";0;53;"300";"MISSING";35,86;0
121212;6;0;1;12,46;0;13,89;0;2657;459;"22OI7";"50";"ML";"";0;53;"40";"MISSING";15,02;0
121271;6;1;1;4,18;0;5,45;0;6909;37;"1COI01OJ";"10";"ML";"NAS";0;40;"132";"B";7,98;0
121346;6;1;1;8,68;0;8,75;0;13367;166;"10IZ21";"50";"ST";"TAB";0;40;"151";"MISSING";12,6;0
121382;6;0;1;4,93;1;8,24;8,24;1046;24;"14OZ2FOH";"100";"ST";"FTA";0;40;"61";"MISSING";9,74;1
121407;6;1;1;5,82;0;6;0;14160;176;"12OS0FOZ";"30";"G";"SAL";0;53;"192";"MISSING";8,77;0
121853;6;0;1;13,74;0;15,26;0;18200;233;"18OZ0FIO";"50";"ML";"LOT";0;53;"25";"MISSING";16,5;0
121998;6;0;1;24,18;0;24,09;0;12940;38;"1EOH20OZ";"1X50";"ST";"TTR";0;53;"99";"MISSING";30,79;0
122108;6;0;1;7,69;1;7,65;7,65;12912;446;"10OZ12OI";"14";"ST";"KMR";1;40;"5";"MISSING";9,31;1
122287;6;0;1;3,84;0;3,55;0;5390;225;"22OZ0";"30";"ST";"";0;53;"142";"MISSING";3,84;0
122310;6;0;1;11,53;1;12,04;24,08;11574;200;"1DOIF0ZO";"30X0.7";"ML";"ATR";0;53;"39";"MISSING";17,11;2
122511;6;1;1;5,04;1;4,35;4,35;9267;590;"13OX04OZ";"25";"G";"SAL";0;40;"121";"MISSING";7,67;1
122545;6;0;1;0;0;14,25;0;21595;176;"22OH";"150";"ML";"SPR";0;53;"114";"A";20,3;0
122548;6;1;1;5,69;0;6,55;0;3030;250;"10II22OS";"100";"ST";"TAB";0;40;"291";"MISSING";8,66;0
122754;6;1;1;6,55;0;8,75;0;5971;4;"10OK31OH";"20";"ST";"FTA";0;40;"346";"MISSING";12,62;0
122893;6;0;1;2,52;1;2,7;2,7;2220;83;"22OI3";"50";"ML";"SPR";0;53;"24";"MISSING";3,25;1
123072;6;1;1;15,39;0;15,35;0;20659;219;"22OI3";"100";"ML";"OEL";0;53;"126";"MISSING";19,2;0
123974;6;0;1;17,59;0;18,3;0;18494;338;"1DOIF0ZO";"30X0.4";"ML";"EDP";0;53;"137";"MISSING";19,79;0
124275;6;0;1;24,41;0;26,35;0;11890;470;"21OKG";"120";"ST";"KAP";0;53;"128";"MISSING";32,89;0
124571;6;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
124586;6;1;1;5,49;0;6,55;0;38;18;"1COS21OI";"20";"ST";"BTA";1;40;"18";"B";12,76;0
124663;6;0;1;0;0;4,02;0;21990;159;"22OIG";"1";"ST";"";0;53;"145";"A";4,35;0
124681;6;0;1;3,84;0;5,85;0;4981;423;"1COJ00OQ";"20";"ST";"TAB";1;40;"9";"MISSING";6,33;0
124711;6;1;1;6,91;0;6,88;0;2384;125;"13OH00IS";"50";"G";"GEL";0;40;"123";"A";11,53;0
124861;6;0;1;6,48;0;6,4;0;16972;121;"21OKG";"60";"ST";"KAP";0;53;"59";"MISSING";6,92;0
124889;6;0;1;1,26;1;1,59;11,13;9262;24;"1COI00OT";"10";"ML";"NAS";1;40;"132";"MISSING";2,62;7
125037;6;1;1;5,49;0;6,55;0;38;18;"1COS21OI";"20";"ST";"BTA";1;40;"18";"B";12,76;0
125479;6;1;1;17,58;1;19,75;19,75;1849;141;"20OH4";"4";"ST";"";0;53;"50";"B";25,01;1
125488;6;0;1;6,55;1;5,71;5,71;14220;84;"10OZ03OH";"10";"ST";"SUS";0;40;"5";"MISSING";7,84;1
125574;6;0;1;5,94;0;7,49;0;20629;1;"2FOI";"10";"G";"Glo";0;40;"MISSING";"MISSING";8,25;0
125804;6;0;1;6,04;0;6,09;0;13399;346;"24OZ";"50";"ML";"GEL";0;53;"16";"MISSING";6,71;0
125829;6;0;1;4,61;0;4,38;0;18188;166;"1COI0FOZ";"5";"G";"NSA";0;53;"35";"MISSING";6,55;0
126023;6;0;1;20,53;0;25,39;0;19981;354;"21OK0";"60";"ST";"KAP";0;53;"229";"MISSING";27,45;0
126073;6;1;1;4,28;1;5,45;5,45;1931;18;"21OK2";"20";"ST";"BTA";0;53;"254";"A";8,57;1
126088;6;1;1;5,59;1;6,55;6,55;1145;52;"18OZ00IS";"60";"G";"GEL";0;40;"25";"MISSING";9,31;1
126362;6;1;1;4,38;0;4,68;0;7403;328;"18OI0EOI";"50";"ST";"FTA";1;40;"66";"MISSING";9,91;0
126367;6;1;1;21,84;0;26,35;0;12310;156;"19OS1F";"56";"ST";"WKA";0;40;"9";"MISSING";37,12;0
126368;6;0;1;13,96;0;16,23;0;17528;98;"22OI3";"100";"ML";"SCH";0;53;"117";"MISSING";17,55;0
126424;6;1;1;13,74;0;15,35;0;2655;156;"1COS2";"50";"ML";"FLU";0;40;"116";"B";21,97;0
126452;6;1;1;25,75;0;28,55;0;6498;141;"10OK0FIK";"4X30";"ML";"SUS";0;40;"101";"MISSING";37,58;0
126645;6;0;1;6,04;1;6,55;6,55;12760;102;"13II";"30";"ML";"SPR";0;40;"143";"MISSING";8,77;1
126713;6;0;1;30,4;1;28,84;28,84;4773;376;"1DOIF0ZO";"3X10";"ML";"ATR";0;53;"39";"MISSING";46,15;1
126719;6;1;1;17,58;1;19,75;19,75;5974;89;"22OI3";"50";"ML";"CRE";0;53;"29";"MISSING";24,49;1
126908;6;1;1;1,42;0;1,04;0;8150;230;"21OJ0";"75";"G";"TAB";0;53;"26";"MISSING";1,44;0
126944;6;0;1;2,67;0;3,03;0;11933;82;"1COI0FKO";"20";"ML";"SPR";0;53;"35";"C";5,23;0
126951;6;1;1;9,77;1;12,04;12,04;2056;219;"22OI3";"50";"ML";"CRE";0;53;"29";"MISSING";15,4;1
127316;6;1;1;5,38;0;5,45;0;7680;18;"18OI0EOI";"50";"ST";"FTA";1;40;"50";"MISSING";11,55;0
127400;6;1;1;12,09;1;13,14;13,14;7495;690;"22OI8";"125";"ML";"SAL";0;53;"202";"MISSING";15,4;1
127407;6;0;1;5,71;0;8,03;0;3909;102;"13II";"40";"G";"SAL";0;40;"90";"MISSING";8,68;0
127633;6;1;1;10,43;1;10,95;10,95;4117;32;"19OZ1ESI";"180";"ML";"SIR";0;40;"66";"B";19,78;1
